rna	protein	methylation
MTARC1	0.14538000101519	0.227160506622712	1
SOWAHB	0.0273011077024406	0.23088644750314	1
BLOC1S4	0.285973455186921	0.227160506622712	1
MRTFB	0.107646483092713	0.339177541811826	1
TOR3A	0.0975460767312917	0.179897106213268	1
GABRA5	0.560803895285991	0.152721968493769	0.537751016290923
PPP1CC	0.0150889638462657	0.427901135282375	1
BACE1	0.97895519530301	0.783975673771804	1.80256612706242e-07
THBS2	0.00125254584570319	0.0089107178358474	1
RXRA	0.653367298215227	0.694548778780357	1
CYP4X1	0.725760170094755	0.982266312688503	1
NKRF	0.0127257887994535	0.65129530509798	0.207110026568177
GLDN	0.960927405901721	0.338457560273586	1
KPNA4	0.777336178380646	0.841441945501886	1
ZNF501	0.00547097973674851	0.504945106831021	1
RPS23	0.0316807218625611	0.0188376544640628	1
GNG2	0.188041103098111	0.0816536593184558	1
BTN3A2	0.948918942597014	0.0074788433222434	1
PCLO	0.755033089407277	0.436586762436574	1
RGS7BP	0.0555651856787945	0.490786109629087	1
TMEM222	0.697597025888017	0.303064484317034	1
ARHGAP30	0.841651079766022	0.472328250759407	1
SEPTIN10	0.503402192533129	0.140363651575472	1
SMYD4	0.428871472734641	0.175134047312123	1.18030552682137e-06
GPATCH8	0.0323529724632102	0.982266312688503	1
NF2	0.212736724871237	0.65129530509798	1
UBE2H	0.411250381215378	0.88804729497073	1
KATNA1	0.116650260730465	0.346718640199318	1
ARAP1	0.714449857456282	0.0009768506151374	2.38277082229005e-10
PDE2A	0.00170407005763687	0.114527135166908	3.57415623343507e-09
PRR5	0.00964049215881269	0.62676454475064	1
BCDIN3D	0.474711828865841	0.172872320541094	1
BCR	0.0795275930515316	0.55832602888094	1.18661986950044e-07
ZNF397	0.00251762601443555	0.716565579503623	1
ZSCAN30	0.151494842900789	0.88804729497073	1
TPCN1	0.493742482749911	0.958636533973896	1
LILRB4	0.760027377839106	0.369976338761913	1
KRT16	0.978474330472656	0.0765926915784043	1
HEXIM1	0.36904074503398	0.354365624619421	1
KRT14	0.640453076650215	0.227160506622712	0.2046793468163
POFUT2	0.0389395872155092	0.170465732142578	1
MAPT	9.82117106120584e-05	0.0071547772203169	1
TMEM17	0.118516739629046	0.191762959212326	1
RTN4RL2	0.201498648775459	0.189710853318659	2.66274639390913e-07
ZDHHC17	0.984967180393689	0.772611799575185	1
KANK3	0.513156519806033	0.727664348535171	1
EMID1	3.63001975167925e-09	0.566770989920895	1.18661986950044e-07
PTRH1	0.714365735391416	0.282670603105127	1.68641796332989e-05
RPS19BP1	0.278789065918419	0.588594221619354	1
TEAD1	0.325718829993052	0.362118279299247	1
PLCD1	0.385605341146077	0.32441362099169	1.42966249337403e-09
CCK	0.829868985222966	0.829870331803484	1
ENTPD5	0.249015337973542	0.0093049442824687	1
MITF	0.456073861307055	0.244727996007518	1
NAP1L1	0.00182142010732022	0.32441362099169	0.0642151145435433
CMC1	0.862385152711158	0.761296480002007	0.00151023874805475
SLIT1	0.0344395178021019	0.354365624619421	1
AKR1C1	0.0252212256137478	0.114527135166908	1
VSTM2B	0.00259832297559598	0.205162605871226	1.19138541114502e-10
RNF220	0.132212256363227	0.783975673771804	1
SHTN1	0.794751385988549	0.662006203148412	1
TSPYL4	0.0351587729976527	0.946833961802666	1
SESTD1	0.0051698237278737	0.12149461263127	1
FNBP1	0.532943802701451	0.662006203148412	1
DYNC2H1	0.604973127272146	0.369976338761913	0.161001570480079
BCAM	0.0585429592498171	0.65129530509798	1
RSBN1L	0.252214267199225	0.619598904466966	0.28867042375179
DCC	0.0543074064215618	0.0257354716105548	1
TAF9B	0.285706838171043	0.0125279726152653	1
MAGI2	0.442358207032157	0.161409789892606	8.33969787801516e-10
LHFPL3	0.198754956079933	0.509624754672974	1
CHP1	0.406910283002319	0.463244705418096	1
COL4A1	0.190680595803861	0.346718640199318	1
PTMA	0.333350369642741	0.0608564500479017	1
IFT140	0.456073861307055	0.578420892719129	1
USP7	0.151494842900789	0.738820537503303	1
MAGEH1	0.00398252398252978	0.448176106059602	0.027027027027027
ISG15	0.415616644296222	0.463244705418096	1
EXD3	0.180277271192919	0.802587348634153	1
ZKSCAN4	0.00410175280214478	0.311583592231325	1
ERC2	0.016595952525009	0.445373097879417	1
B3GLCT	0.703199259335796	0.101538275149045	1
SPRY4	0.000554326231212455	0.0029673121240742	0.000137464074093112
TRPV2	0.196037437357962	0.946833961802666	1
C2orf88	0.0741324734356036	0.0347179770329465	1
THSD4	0.000195425569260439	0.221509489353476	1
GABRD	0.880585578375343	0.865089056060858	1
TCEA1	0.558186008581476	0.427901135282375	1
NHEJ1	0.114805876253086	0.205162605871226	0.0920969844806845
SECISBP2	0.0405407577348735	0.369976338761913	1
SEMA4D	0.537947676114568	0.41083487637907	1
DNAH17	0.132036039630198	0.86468577953023	1
MCRS1	0.0943449214211881	0.727664348535171	1
PEAR1	0.865314849210451	0.0597276300079679	1
SOWAHD	0.64248254655781	0.384126984126984	0.000526974309888913
EIF4EBP1	0.990979981137763	0.958636533973896	1
PALM3	0.0413609711724738	0.101538275149045	1
SHISA7	0.00294360299280498	0.0984815867449466	3.57415623343507e-09
COL14A1	0.589191024123569	0.640655901322456	1
DNER	0.016595952525009	0.0984815867449466	1
UBQLN2	0.00502460272569926	0.0608564500479017	1
RILPL1	0.984967180393689	0.783975673771804	4.62257539524269e-08
ARL4C	0.0447761577778831	0.0147835294423952	1
MAPK12	0.26528275204396	0.472328250759407	1
AGRN	0.415616644296222	0.132562024084012	1
NHS	0.95492195030477	0.852444302327436	1
ZC3H6	0.171484212166241	0.694548778780357	1
LAMTOR4	0.0209172803434025	0.170465732142578	1
PRKAR1B	0.00194561874347599	0.386007358614507	1
TUBB4B	0.620933945121149	0.88804729497073	0.0522634580112745
COMMD6	0.27537135803204	0.509624754672974	1
PLA2G2A	0.00321123318032946	0.0842840627462018	0.139268358912768
HYKK	0.0389395872155092	0.737296863431028	1
PLSCR1	0.0147305605728027	0.994088338219466	1
SLC38A3	0.0553427811007243	0.346718640199318	1
GTF2F2	0.0162079744090728	0.738820537503303	1
JAKMIP3	0.134024626773727	0.179897106213268	1
CHM	0.196037437357962	0.0310767952238468	1
SERPINA5	0.045664288789187	0.806839866740437	1
SRSF10	0.527962575160411	0.362118279299247	1
CCDC9B	0.604973127272146	0.362118279299247	1
NBR1	0.12620636209424	0.41083487637907	1
RALGAPA2	0.182839531981833	0.0181009487394497	1
NDOR1	0.871249718616199	0.269603408140199	1
FBLL1	0.00201038818316447	0.0045434488595927	1
NKAIN2	0.930927847880785	0.780408738548273	1
SUMO2	0.116650260730465	0.598849415191798	0.490322145474346
HMX3	0.209295388159496	0.705526359166247	1
DPYD	0.000220232752725453	0.107878014597277	1
S100A16	0.00422400699130876	0.0024424787064371	9.81474024169971e-05
PTAR1	0.479433026602331	0.0478986728808104	1
RHCE	0.352906882282937	0.54840747009319	1
PARVB	0.000125775367307864	0.0141884150193554	4.76554164458009e-10
UROS	0.0109542692243835	0.0478986728808104	1
ZDHHC9	0.0323529724632102	0.750031981357858	1
VWC2	0.0596171244007729	0.465256313343662	1
FAM221A	0.00032577685594979	0.0765926915784043	1
TMEM120B	0.853467196636022	0.791113434554857	1
SPRED3	0.0943449214211881	0.683634890934618	1
PRELP	0.664323118350189	0.538576727160961	1.19138541114502e-10
MTF1	0.737128012448743	0.805218980269425	1
SHISA6	0.0618874827872338	0.233142627750446	1
TMEM201	0.708816958400393	0.189710853318659	1
NHLRC3	0.532943802701451	0.0672377442624509	1
SLX4	0.381424027384796	0.275732330865291	1
RPL14	0.00502460272569926	0.60918486246129	1
MSL1	0.0104118088395839	0.0387174650724041	1
LRRK2	0.00720983056934898	0.60918486246129	1
TRMT2B	0.236491254195405	0.584178402856063	1
NOC2L	0.170282842474142	0.60918486246129	1
NELFB	0.364966750828211	0.221509489353476	1
ZNF292	0.0781511705821627	0.81833550301967	1
ADAT2	0.158355114276524	0.203510602643862	1
NDUFA4	0.147042932057452	0.54840747009319	3.57415623343507e-09
ALKBH2	0.0144449954779171	0.0215073291817499	1
RELN	0.406910283002319	0.658823529411765	1
FAM111B	0.322195155677791	0.791518542117355	1
APOD	0.806416705738058	0.500158378158135	1
LITAF	1.47101549021639e-05	0.445373097879417	1.42966249337403e-09
TMEM120A	0.0702763727555592	0.331742496067516	1
ARID2	0.0421944678255938	0.694548778780357	1
SF3B3	0.158355114276524	0.829870331803484	1
PLAC9	0.085221691374758	0.210662516803641	0.000829204722711101
JPT1	0.016595952525009	0.194763176462798	1
S100A13	2.49210563859361e-08	0.0057159614399574	1
ZNF33A	0.000512193326806376	0.923266362134876	1
PCDH18	0.474711828865841	0.319479921572013	1
MAOA	0.498560431184108	0.221509489353476	1
FHIT	0.0118122596655727	0.0415959381701969	1
RRP7A	0.508267608145204	0.716565579503623	1
LIN54	0.664323118350189	0.81833550301967	1
KAZN	0.631670798112107	0.694548778780357	1
GSPT2	0.610273836420109	0.250790374339723	1
HMGB1	0.26528275204396	0.0387174650724041	1
SH2D5	0.136331824879589	0.528835161908329	1
BLOC1S2	0.583971051041197	0.402455548030431	0.158159881333295
IL1RAP	0.000132017710989371	0.0037673570967758	1
PTPRT	0.204268596430601	0.215959922023962	1
SPOCK3	0.88909472192918	0.806839866740437	0.211527078224312
TDRD7	0.680885768260498	0.331742496067516	1
HLA-DRB1	0.537947676114568	0.189710853318659	1
MYT1	0.00915343673599058	0.0169130787838802	1
AKR1C3	0.0150889638462657	0.117970523517539	1
SPATS2L	0.000576483031244034	0.0059808952352731	1
WDSUB1	0.895055463731752	0.445373097879417	1
S100A4	0.000159715961051244	0.144394620955936	1
FAT4	0.466599614712764	0.0238325917654758	1
ACADSB	0.389813314691594	0.024768207443507	1
TMEM63A	0.0728292479158142	0.490786109629087	1.07224687003052e-08
SEMA4A	0.685876600582588	0.269603408140199	1
MPHOSPH8	0.289206925602782	0.54840747009319	1
RYR1	0.495365960111703	0.662006203148412	1
SRGAP3	0.754282780824207	0.923266362134876	1
TUBB	0.14268720382479	0.727664348535171	1
SUPT5H	0.0239282863834894	0.970448180392886	1
XPNPEP3	0.788934983017163	0.215959922023962	1
PPIA	0.0596415541735629	0.289362615318698	0.00355898679954913
GRM7	0.353237686554582	0.911506474750994	1
SUPT3H	0.000436096529681125	0.0570922357310568	1
NIF3L1	0.224399550509625	0.0897505005255134	1
POM121	0.883139971374672	0.705526359166247	1
NLGN3	0.594431504106697	0.958636533973896	1
CD55	0.151494842900789	0.86468577953023	1
CPNE4	3.11912138342206e-05	0.0629253624213935	0.00230662461512212
ZNF565	0.124250128189931	0.226532763159841	1
NTNG2	0.00398252398252978	0.0954988281153306	1.19138541114502e-10
ELAVL3	0.0641994357632442	0.148513725636281	1
WDR5	0.314476964063261	0.125100501967154	1
LONP1	0.594431504106697	0.88804729497073	1
TRRAP	0.360919740299306	0.0608564500479017	1
NUDT11	0.000183627080567499	0.004336913286459	1
SLC35F1	0.523004171416484	0.0182982127844219	1
PTPN1	0.36904074503398	0.170465732142578	1
EVL	0.00964049215881269	0.215959922023962	1
EPHB4	0.00547097973674851	0.472328250759407	1
PRTN3	0.00282967625779646	0.221509489353476	1.56976941772468e-06
XRCC6	0.474711828865841	0.472328250759407	0.0610074071322396
TSC22D2	0.0912246093150989	0.509624754672974	1
ARMCX4	0.00682898485729275	0.140363651575472	1
YRDC	0.136331824879589	0.783975673771804	1
PIK3R4	0.377721797491974	0.227160506622712	1
TRAPPC2	0.895055463731752	0.899765938477385	1
SIAH1	0.00964049215881269	0.598849415191798	4.76554164458009e-10
ESRRG	0.00777441174682782	0.170940170940171	5.4112725374207e-07
NCOR2	0.261974649912804	0.132562024084012	1
PRPF40A	0.0147305605728027	0.772611799575185	1
GDAP2	0.215612439669658	0.783975673771804	1
TCEAL3	0.193346012358338	0.0125279726152653	0.632154455026665
ANAPC7	0.0272862742097741	0.0322523100546643	1
TPK1	0.420008979973042	0.935043046278691	1
SLC6A9	0.134260389904663	0.377939487321328	1
AFAP1	0.140545106189849	0.232913564993497	1
MYO18A	0.11118283365497	0.148513725636281	1
BORCS6	0.30348208784289	0.0229277877523469	1
MAN2A2	0.847555039858339	0.12149461263127	1
MME	0.941656929443202	0.576843185125453	1
SULF2	0.00188264324627722	0.029938243706112	1
LAMA2	2.76706132493419e-05	0.640655901322456	1
PLXNB2	0.0512931645346805	0.750031981357858	1
AJAP1	0.0189836783351836	0.436586762436574	1
MYO6	0.578771792660395	0.06505208209248	1
MRTFA	0.0532874482494996	0.165891280705499	1
HDAC2	0.0051698237278737	0.179897106213268	1
ADH1B	0.990779430603726	0.5683309908015	0.0411116262800624
TCF4	0.0121541928524889	0.0446535740619552	1
WNK3	0.0140349925070997	0.250790374339723	1
SDHAF3	0.0447761577778831	0.578420892719129	1
HRH1	6.14648289653756e-05	0.727664348535171	7.94235892954419e-05
RABL6	0.147042932057452	0.54840747009319	1
TRAPPC4	0.136331824879589	0.41083487637907	1
TECPR2	0.680885768260498	0.32441362099169	1
TLR7	0.972944354349335	0.0446535740619552	1
ZFP62	0.140545106189849	0.676496587977417	1
TOMM7	0.0381583340106443	0.189710853318659	1
ZNF512B	0.765784668268733	0.27608428271927	1
AMZ2	0.428871472734641	0.472328250759407	1
NF1	0.0101491482906582	0.911506474750994	1
VKORC1L1	0.0127257887994535	0.41083487637907	1
DAPK1	0.0316807218625611	0.0181009487394497	2.66274639390913e-07
HLA-DQA1	0.97895519530301	0.41083487637907	0.124623038014866
GM2A	0.553093371320231	0.716565579503623	1
S100A2	0.0702763727555592	0.0160400909873896	0.000322673633369107
POU3F4	0.714449857456282	0.630089834988991	1
CD47	0.771554365810948	0.136419797788146	1
TLE1	0.692010525280089	0.0741598123676629	1
MAML3	0.337207150276851	0.834479274179375	1
STRN3	0.0630351284450379	0.598849415191798	1
MVB12B	0.0130431141623551	0.269603408140199	1
ADA	0.990979981137763	0.256956803214887	1
PPTC7	0.0745109136801139	0.32441362099169	0.00164773439386126
NHLRC2	0.00194561874347599	0.0160400909873896	1
SCN8A	0.806416705738058	0.727664348535171	1
KPNA5	0.0101491482906582	0.175134047312123	1
ARHGEF12	0.411250381215378	0.436586762436574	1
PDLIM7	0.292734492156241	0.06505208209248	1
FLNA	0.783129816021093	0.339177541811826	1
SRGAP1	0.0912246093150989	0.104670037971303	1
FAM3C	0.00595055710506245	0.346718640199318	1
NOP9	0.105910460768063	0.795385805194481	1
SLC39A10	0.144853105536674	0.727664348535171	1
CASP4	0.00116751940643543	0.010140378534923	1
AP2A1	0.446904811927386	0.853047912668327	1
FUT11	0.219154311130531	0.0694834893535557	1
ANXA4	0.00578688976060165	0.0531363850298677	4.35201176837166e-06
LAGE3	0.573593457679033	0.578420892719129	0.046423389184987
WDR45	0.201498648775459	0.189710853318659	1
METTL9	0.333350369642741	0.500158378158135	1
ZNF100	0.00214547717104132	0.362118279299247	1
ANXA6	0.12620636209424	0.454259357818172	1
GMFB	0.437837040713213	0.269603408140199	1
ZMYM1	0.883625393933454	0.402455548030431	1
MAFG	0.924937874581048	0.672786708421045	0.0155471128306385
KIAA1671	0.599692276386861	0.853047912668327	1
IGF2R	0.0795275930515316	0.598849415191798	1
GAL3ST4	0.0474828113026704	0.640655901322456	1
DYNC1H1	0.325718829993052	0.303064484317034	1
SLC6A17	0.437837040713213	0.683634890934618	1
PCBP2	0.0046095458740606	0.841441945501886	1
SLC25A29	0.132036039630198	0.0694834893535557	1
PGAP1	0.373141663283033	0.923266362134876	1
SRC	0.0366337551090055	0.0629253624213935	1
PCNX3	0.207064874867795	0.519184084823926	1
ACSL5	0.114805876253086	1	1
LRRC8B	0.000286796392961924	0.0105826293893526	1
ABCB8	0.000672870928506488	0.923266362134876	1
SND1	0.385605341146077	0.003593179380845	1
PSMD12	0.966934981833271	0.528835161908329	1
ADGRA1	0.0297317906191519	0.982266312688503	1
NOL4L	0.296538793961049	0.982266312688503	1
SLC22A4	0.0250076716875526	0.594957983193277	1
C1D	0.714449857456282	0.53947911042278	1
TBC1D9B	0.470015177234435	0.0629253624213935	1
SERPINA1	0.158355114276524	0.578420892719129	1
KANK2	0.0316807218625611	0.06505208209248	1
GTF2E2	0.26528275204396	0.454259357818172	1
SYNGAP1	0.669827063574305	0.210511179936555	1
FITM2	0.669827063574305	0.243545441761483	1
BLM	0.140545106189849	0.481509050840671	1
DDI2	0.188041103098111	0.761296480002007	1
SVIL	0.765784668268733	0.194763176462798	1
TRIM33	0.0975460767312917	0.244727996007518	1
LRP10	0.360919740299306	0.5683309908015	1
PELI1	0.0089177806511378	0.140126575166374	1
MRPL21	0.484178631787963	0.215959922023962	1
UAP1L1	0.218514771601426	0.215959922023962	1.19138541114502e-10
SLC22A5	3.39112906116945e-06	0.165891280705499	1
DACT3	0.420008979973042	0.029938243706112	1
ADARB1	0.0575615178790234	0.427901135282375	1
HTT	0.658836447768273	0.107878014597277	1
C5AR1	0.0337322282797359	0.402455548030431	1
OPALIN	0.299872073461851	0.250790374339723	1
MAP3K5	0.394047875531547	0.982266312688503	1
OGDHL	0.014379273374275	0.829870331803484	3.40329965162276e-05
HNRNPAB	0.224399550509625	0.970448180392886	1
STMN3	0.474711828865841	0.772611799575185	1.48923176393128e-08
PDGFA	2.44959901664966e-05	0.0238325917654758	1
SLC2A10	2.68038987229445e-07	0.181983738915242	7.62486663132815e-09
RPF2	0.703199259335796	0.672786708421045	0.110790677361741
MIB2	0.883139971374672	0.189710853318659	1
MYO5A	0.484178631787963	0.509624754672974	1
ATG7	0.36904074503398	0.958636533973896	1
SIPA1L1	0.00148866431445985	0.111163338266246	1
ELANE	0.00305449750750235	0.132562024084012	1
RAB40C	0.658836447768273	0.911506474750994	1
PIGN	0.589191024123569	0.528835161908329	1
ENTPD6	0.381424027384796	0.330265099641526	1
ENPP1	0.537947676114568	0.263227691353225	1
FAR1	0.239581617257317	0.598849415191798	1
MFAP5	0.109403893319245	0.129172487375186	1
CDC42SE1	0.377269446096623	0.970448180392886	1
SERPINB2	0.204015787438721	0.0189596319010814	0.0179925903178275
DPP4	0.001369566451984	0.187772757417198	1
SPTAN1	0.282234221118993	0.238769221089691	1
NMB	0.0291042880953105	0.143115898802514	1
PARVA	0.0255621446310393	0.0125279726152653	1
FAM114A1	0.0250076716875526	0.0415959381701969	1
RPE	0.518068762449255	0.490786109629087	1
ZNF460	0.352906882282937	0.472328250759407	0.190351812488442
PHF2	0.0118122596655727	0.0322523100546643	1
PSAP	0.0881839367972738	0.619598904466966	1
S100A10	0.000175337501596262	0.004336913286459	1
RPL37A	0.00422400699130876	0.144394620955936	1
TXNRD3	0.493742482749911	0.829870331803484	1
CFD	0.12620636209424	0.490786109629087	1
MCMBP	0.0140349925070997	0.296160522545273	1
ATAD3A	0.578771792660395	0.578420892719129	1
FAM118B	0.783129816021093	0.140363651575472	1
INKA2	0.215612439669658	0.603869714558259	1
GPAA1	0.835755624581417	0.783975673771804	1
ADAMTSL2	0.437837040713213	0.205162605871226	1
SGTB	0.398308944390434	0.179897106213268	1
MYO1C	0.0809227026438469	0.250790374339723	1
NKIRAS1	0.0147305605728027	0.0334657217462253	1
KIF13B	0.558186008581476	0.481509050840671	1
ADH5	0.456073861307055	0.538576727160961	0.000584583036613584
SPG7	0.33362146176054	0.346718640199318	1
ERO1A	0.829868985222966	0.481509050840671	1
FCHSD1	0.0048828609291045	0.0005399473180187	4.35201176837166e-06
S100A6	0.0047445310340333	0.630089834988991	5.48414958302044e-05
DNM3	0.000412025770295098	0.0549852953859921	1
ZNF121	0.0132559333349947	0.923266362134876	1
MPZL1	0.00760846922750936	0.0034263572694679	1
VPS13A	0.341091228256431	0.54840747009319	1
MBP	0.720097684691909	0.41083487637907	1
ELOVL2	1.37643221659859e-05	0.012014050285243	1
KEL	0.452571618525718	0.633883319701505	0.185057905086824
IRAK4	0.0715439325890635	0.0387174650724041	1
DLGAP2	0.262319647963906	0.876353071543692	1
MRPL42	0.0351150641535392	0.419316947256383	0.169745249637648
ZNF84	0.136331824879589	0.992712800546858	1
SIRPA	0.558186008581476	0.481509050840671	1
GRK6	0.996993272939703	0.841441945501886	1
PRIM1	0.0959353191233166	0.41083487637907	1
MARCHF5	1.12325173337234e-05	0.0020039123359464	1
AKR1B10	0.247802954926291	0.205162605871226	1
SULT1C4	0.00720983056934898	0.899066824472484	1
ZBTB14	0.107646483092713	0.783975673771804	1
CD2AP	0.170282842474142	0.490786109629087	1
